pose,energy,deltae,grms,bonds,angles,ureyb,dihedrals,impropers,vdwaals,elec,hbonds,asp,user,grvdw,grelec
191,-36.610944283592424,13.295018570115756,1.5464617606665825,-0.00023683874956414996,3.302121173032191e-05,1.843917888054436e-05,-3.0987376646862685e-06,2.698032997731914e-06,0.0001802938045543101,-2.1233192788017163e-05,0.0,0.0,0.0,4.673433431453689,-41.284350996594256
192,-36.6028953175473,-0.008048966045119954,2.175768410223541,-0.00017764856813728969,-7.056112245873436e-05,1.0375343698632022e-05,-1.2608785802115108e-06,2.4642294232284437e-06,0.0002595975859414068,-2.1509744856373914e-05,0.0,0.0,0.0,1.4571383640528164,-38.06003513844515
193,-36.60156473077548,-0.0013305867718251818,2.2854846282207215,-5.476099422430103e-05,1.914424436666451e-05,-8.597824983205826e-06,1.425572425439725e-06,-3.374493339636936e-07,4.279210581614734e-05,1.2801838291665035e-06,0.0,0.0,0.0,0.7048783223852684,-37.30644399899864
194,-36.57956584474821,-0.021998886027269293,1.8408827774264478,-0.00014444967454418922,-1.3075474353918537e-05,6.6930627049266445e-06,-1.529515447717955e-05,-1.7111866901908107e-06,0.00015685614563309969,-8.88765896256416e-06,0.0,0.0,0.0,5.130626967696748,-41.710172942504265
195,-36.569319299495426,-0.01024654525278379,1.7286899837088185,-0.0001787722293875582,-9.609539568522507e-07,7.273877471514201e-06,1.4280604174743416e-06,-2.3678360338329554e-06,0.00017716663970190893,-1.4147504717954007e-05,0.0,0.0,0.0,4.68265375284882,-41.25196267239774
196,-36.56080110151586,-0.008518197979569209,1.991194196033352,-1.0135385937637409e-05,8.13705471758297e-06,5.338823393791214e-06,-5.786356799930559e-06,-1.986634460101472e-06,4.0623505405790183e-05,-1.3483987251206031e-05,0.0,0.0,0.0,2.794322379657576,-39.3551461881925
197,-36.55633942554284,-0.004461675973015389,2.294294701738872,-8.093706494904929e-05,-3.578715696672674e-06,5.982157050110626e-06,8.6468721161026e-07,-2.1291098890319216e-06,6.803165146784806e-05,-1.0287189457613977e-05,0.0,0.0,0.0,4.440585135326921,-40.9969025072855
198,-36.551030677319865,-0.005308748222976334,0.6928252380292861,1.9175556692285767e-05,-4.0102546574161124e-05,-5.193927874874715e-06,6.097631053414432e-06,-1.0310926695251271e-06,3.2187793742366466e-05,6.817912971968099e-07,0.0,0.0,0.0,-17.583282613020547,-18.96775987950498
199,-36.544490774372214,-0.006539902947650944,2.856937004532278,6.783151228550999e-05,-2.9076749143985836e-05,-7.646468195857126e-06,3.686942365632717e-06,-6.25260169173289e-07,-2.9398266384816907e-05,-1.1011696727791787e-06,0.0,0.0,0.0,8.81231901006408,-45.35681345497738
200,-36.50223412694648,-0.042256647425730876,1.6356954491767608,0.00012902173444384601,3.124434084655903e-05,-6.7061332962997655e-06,-1.829356884908151e-05,3.948842939530822e-06,-0.000135740199151968,8.386474570798441e-06,0.0,0.0,0.0,-0.20976091601243296,-36.29248507242555
201,-36.49330658316227,-0.008927543784210457,1.3670320759472139,0.00013023179280269304,1.345277766073849e-06,-1.5510288719516874e-05,-2.4558540170360743e-06,2.5738570450751716e-06,-0.000135979410091025,2.385496734724768e-05,0.0,0.0,0.0,2.4444615706205775,-38.937772214124976
202,-36.487145046598165,-0.006161536564103898,1.2786582174779926,7.85244983980693e-05,-4.7501432303587166e-05,-1.1955793691870165e-06,-4.618486126872767e-08,4.787161855066696e-07,-5.01836431681113e-05,1.5138924709390267e-05,0.0,0.0,0.0,-8.978715015117816,-27.508425246779943
203,-36.4704210003158,-0.016724046282366345,2.5596674968889483,0.00013079724652764746,3.11901705489781e-05,-5.453589351792076e-06,-3.2450364590985714e-06,-1.4936509402443954e-06,-0.00014028779633967758,1.153397837150294e-05,0.0,0.0,0.0,12.814343852621752,-49.28478789425991
204,-36.45652612805904,-0.013894872256763335,1.991153110484531,-7.894833840604853e-05,-7.292888629883976e-06,1.0775989001676756e-06,3.291266552629679e-06,-2.239062123314539e-07,9.936796500831235e-05,-8.691359484558348e-06,0.0,0.0,0.0,2.475012201767575,-38.931546910164336
205,-36.440789366657434,-0.015736761401605293,1.9668222463927378,0.00014295654291807125,2.1827088350079293e-06,-2.0005674833123432e-06,-7.4294165228749875e-06,2.933529037593349e-07,-0.00012666229236835136,1.151568470980635e-05,0.0,0.0,0.0,-1.1914474012063208,-35.2493628214641
206,-36.437617850826484,-0.003171515830949545,2.315541001248682,-9.419934625065629e-05,5.768543740902743e-06,3.7271010805417504e-07,6.888471117960648e-06,-2.3710877896324783e-06,6.940097150476277e-05,-9.627073392692864e-06,0.0,0.0,0.0,3.307096206668855,-39.744690290684375
207,-36.43046546100637,-0.007152389820110017,1.780780267332939,-9.882911690173302e-05,5.80394197129408e-05,4.5285500235858756e-06,-2.0218544198868926e-06,-2.3040986301134728e-06,4.667182130724257e-05,-6.6536409555340015e-06,0.0,0.0,0.0,4.944327858443153,-41.374792750529664
208,-36.42880847693423,-0.0016569840721452067,2.0047126272678133,7.632986355132765e-05,2.89301460121294e-06,-8.307348427036287e-06,-9.291658189525265e-07,-5.508941043965397e-06,-9.123096713814505e-05,4.275685888899261e-06,0.0,0.0,0.0,0.8637014652395871,-37.29248746431543
209,-36.42814526621401,-0.0006632107202193538,1.7713881423341746,6.945211826336894e-05,-6.921487971123241e-05,-2.382074682005797e-06,-8.2205477109909e-06,5.224992389406616e-06,1.217721585966558e-05,1.2970197253991955e-06,0.0,0.0,0.0,1.5664685025374596,-37.9946221025956
210,-36.41864087244082,-0.009504393773191566,2.091569395162083,0.00011773608009724157,-1.2284348329671957e-05,-6.241395467329602e-06,-3.1219090264045235e-06,3.7422234359946877e-06,-0.00011882581255662217,2.7354992255368415e-05,0.0,0.0,0.0,2.9382525314101806,-39.35690176368141
211,-36.41326208048423,-0.005378791956587747,1.9914578496732682,-8.129463534434223e-05,-6.449442249722992e-05,9.829005683512082e-06,-6.616648241752898e-06,7.265423185016766e-06,0.00010573365718258287,-8.831294602273942e-06,0.0,0.0,0.0,-2.3447824024498036,-34.06844126911979
212,-36.39899336813125,-0.014268712352979662,1.2889256116904093,0.00012545624284610035,1.619040492739643e-05,-3.4588250914374674e-06,-4.51171823012686e-06,1.3460028862296095e-06,-0.00013828457491626978,1.4198975076595843e-05,0.0,0.0,0.0,5.720474654382858,-42.119478959021606
213,-2.558388835877869,-33.84060453225338,4.753154729994307,-1.3117001836038256e-05,-9.784956665814804e-06,-2.1942708898770036e-06,1.792496719943415e-06,1.4691157060832058e-06,3.1158661091268414e-06,3.573396897493808e-06,0.0,0.0,0.0,13.994667017962815,-16.553040708486723
214,-27.738859816958396,25.18047098108053,2.7233123602881015,-0.00011675369494845711,-9.616314264881964e-06,1.256483899196581e-05,8.064535066409917e-07,-1.5356585278871598e-06,0.00011559434292429671,-4.725455838183734e-06,0.0,0.0,0.0,12.50125232898852,-40.24010848045876
215,-36.37890159673963,8.640041779781232,1.6560163249116435,-1.4308953111497047e-05,3.2599299399471704e-05,4.4435333976799996e-06,-2.8896468471373282e-06,2.7388141742570524e-06,-2.558743783964701e-05,-8.978817689353491e-09,0.0,0.0,0.0,2.3709852270222047,-38.74988381039219
216,-36.35409046574785,-0.024811130991775343,1.448254717461909,8.644159325110756e-05,3.880127630617736e-05,-3.2991233884227533e-06,7.2352472662018386e-06,5.217308253983172e-07,-0.00010819980241372207,7.092838492539499e-06,0.0,0.0,0.0,3.943835981493507,-40.2979550410017
217,-35.84295679892189,-0.5111336668259661,2.5245994238046228,0.000123159685587515,-3.4339394045623806e-05,-1.2359045327398066e-05,-7.61648581804053e-06,1.424941644005695e-06,-0.00011179944161554545,3.120510506704477e-05,0.0,0.0,0.0,18.103076277865178,-53.94602275215256
218,-36.32022792999987,0.47727113107798047,1.3236812496831578,0.00020994766121829045,8.006791674119995e-09,-1.947920271264114e-05,2.743189502218968e-06,-2.2605451057092912e-06,-0.00019843166106348065,2.126169757055152e-05,0.0,0.0,0.0,12.415522966930784,-48.735764686076855
219,-36.30191935823106,-0.018308571768805848,2.285488445779175,3.1350291568310595e-05,3.973330782391926e-05,-3.8623786996067055e-06,9.315727145242647e-06,-3.6069217658647734e-08,-3.9389285847235556e-05,-8.004695379426607e-06,0.0,0.0,0.0,2.293549183203524,-38.59549764833198
220,-16.137745496127046,-20.164173862104015,3.764674068753745,4.45855163555553e-05,-5.106160468981713e-05,4.1771612357827115e-06,4.783376974515363e-07,-2.702607552524175e-06,2.070891669703201e-05,-9.289284589542035e-06,0.0,0.0,0.0,8.961778874518822,-25.099531267081023
221,43.02139572153534,-59.159141217662395,7.103770694927123,0.00011899174037433013,-3.1915547673566635e-05,-6.290258725560882e-06,-3.20992868019232e-06,3.1244010640380654e-06,-7.787777713552657e-05,3.315730481290302e-06,0.0,0.0,0.0,53.455536297476655,-10.434146714301011
222,-36.275258269557405,79.29665399109274,2.101328839732301,-8.424694684050493e-05,2.5755288914464103e-05,6.076151885373027e-06,4.65675542837829e-06,-4.090947303232381e-06,7.413277537970941e-05,-1.627469772458312e-05,0.0,0.0,0.0,2.5121551255383263,-38.78741940347547
223,-36.264284008985186,-0.010974260572218952,1.4718978784215095,0.00013203998921684779,4.202499178873609e-06,-8.185178335465282e-06,2.9365570677342134e-06,-3.1679252554157877e-06,-0.00011342936159763894,5.2969960773197045e-06,0.0,0.0,0.0,3.6387868633526224,-39.90309056591416
224,-36.246977370341455,-0.017306638643727723,1.8956662293888225,7.111300173345825e-05,-1.9432677035968737e-05,-2.6528922160984347e-06,7.701752209321455e-06,3.8669975062875783e-07,-4.1092434539535816e-05,-6.652766806780619e-06,0.0,0.0,0.0,-2.8645463417879222,-33.38244039923663
225,36.23215542513706,-72.47913279547852,6.397430444785267,0.00011590608051026408,-2.560986617039518e-05,-6.361729980003394e-06,5.396560505133152e-07,-4.2419683989394774e-09,-9.925660906517919e-05,9.237658980865149e-06,0.0,0.0,0.0,30.002579805600227,6.229581168588473
226,-36.22772130170765,72.45987672684471,2.1426159601633614,-9.556544353750418e-05,-4.335635281016437e-06,1.2849622294072716e-05,-1.0656880678361347e-05,6.012656890142659e-06,0.00010245726713264958,-7.10746880905333e-06,0.0,0.0,0.0,3.7432365769734286,-39.970961532799095
227,-36.210187038688346,-0.01753426301930716,1.8468133020479063,5.3572325496409334e-05,3.3871766458304364e-07,-2.1150944651548986e-06,2.168726121354325e-06,-3.3472323576061447e-07,-4.168092963752201e-05,-3.7638164354092396e-06,0.0,0.0,0.0,-3.1682929441603505,-33.041902279733506
228,-18.114029924332698,-18.09615711435565,3.9002952524384016,-8.802862881474027e-05,-4.996952419844547e-06,2.4976529723053087e-06,-2.160062233969029e-06,-7.362751998068323e-07,9.448608735773689e-05,-6.393510286528681e-06,0.0,0.0,0.0,28.68334854060252,-46.79737313324659
229,-36.18550184427564,18.071471919942944,1.5943330800159297,-0.00016500120628815118,4.468622546172085e-05,6.116723361856979e-06,1.8796617267113902e-06,-4.317793396689702e-06,8.736772885775679e-05,-3.8853739745547955e-06,0.0,0.0,0.0,-3.4246703258888704,-32.76079836435252
230,-36.17508686191312,-0.010414982362515701,1.8171895470737325,-8.145586333219157e-05,4.184856168043538e-05,-3.937141175164305e-06,3.3056504111783624e-07,-2.4069105207889102e-06,9.190639783973609e-05,-2.8419584884531446e-05,0.0,0.0,0.0,-0.5281868791851486,-35.64691784875262
231,-36.16047040466912,-0.014616457244006398,2.0379977902726165,4.4614486405025744e-05,-2.8021083902096677e-06,-4.140308083766531e-06,7.3656870949179165e-06,-4.618914088829439e-06,-6.038286940324156e-05,1.478484184502804e-05,0.0,0.0,0.0,-1.86056240420475,-34.299902821279744
232,14.99066910462332,-51.151139509292435,6.055488295096729,8.763174729575773e-05,6.6688759599031755e-06,-3.5250740295089678e-06,-4.392295404720414e-06,-1.183308435223629e-06,-9.58909245838413e-05,1.4950581094907989e-05,0.0,0.0,0.0,34.360614068945054,-19.36994922392363
233,64.65444668545808,-49.66377758083476,8.041417064478587,-0.0001536465969778078,-8.31776187060207e-05,1.4328880756989126e-05,-2.168227215548768e-06,2.288303026938207e-06,0.00024727454205120125,-3.213922361844368e-05,0.0,0.0,0.0,47.755794786802504,16.89865913859626
234,19.629520618296276,45.02492606716181,6.056961878619177,-7.985116710385043e-05,-1.8104536536611704e-08,4.32325676966161e-07,-2.9711139148957955e-07,-1.767969474859507e-06,4.743605262547135e-05,1.1555995111933726e-05,0.0,0.0,0.0,41.52286550847215,-21.89332238019678
235,-36.07412746561498,55.703648083911254,1.334795645591424,0.00011588331164014143,1.4817581272641434e-05,-1.0509870606273397e-05,9.584128486395116e-07,-2.71643451938558e-06,-8.78314072600972e-05,-1.8930592702304239e-06,0.0,0.0,0.0,7.55275261596929,-43.62690879011837
236,-36.06653653271263,-0.007590932902342473,1.5047910132470337,9.979669755599829e-05,-2.6900681672437088e-05,-9.427704794562342e-06,6.303860150325136e-06,-3.342736702931226e-06,-0.0001076253329799215,3.2636971493360534e-05,0.0,0.0,0.0,-5.016927356034279,-31.049600617751402
237,20.417009092357517,-56.48354562507015,5.851658137315869,3.681117054843419e-05,1.076801438237851e-05,3.70597051962962e-07,-1.1386681459946146e-05,-2.843637619690323e-07,-5.3920281890995625e-05,1.4304535598697043e-05,0.0,0.0,0.0,37.068126785599674,-16.651114356232625
238,-36.02733785114363,56.444346943501145,1.2130144902166555,0.0001179596058509258,-4.404392796786283e-05,-7.312798975367407e-06,1.6039572017234605e-06,1.1029860669019634e-06,-4.911428659859496e-05,1.982229314023698e-08,0.0,0.0,0.0,-10.320622180683657,-25.70673588581784
239,-36.02678936727923,-0.0005484838643994294,1.585737294441297,6.761408630406862e-05,-3.722976629871866e-05,-4.800066547183679e-06,-8.735206102450377e-06,6.056036988659474e-07,-2.8354366426341926e-05,1.1101189318907245e-05,0.0,0.0,0.0,7.329451858462175,-43.35624142721535
240,-36.02445142988699,-0.002337937392240974,1.387019564245782,0.00010532245246985816,4.677701950672741e-06,-1.0557636783425917e-05,1.7700029495415492e-06,1.613248674925405e-08,-0.00016119471002618013,3.782256593254374e-05,0.0,0.0,0.0,-0.6007824344992936,-35.42364685189667
241,-36.0204938063559,-0.003957623531086085,2.3299092328756643,-0.00010027602547379999,1.212955317742015e-05,3.439872842347924e-06,7.1859096255622035e-06,-5.0751612582890585e-06,9.530063937468469e-05,-1.7299442221840877e-05,0.0,0.0,0.0,4.223187400150637,-40.24367661185261
242,22.790642432560418,-58.81113623891632,6.30504038851243,3.1603804223845344e-05,3.0129574994930408e-05,6.722441024314962e-06,1.5497703076405855e-06,1.4424310959583464e-06,-9.696583961549265e-05,1.4621168650919003e-05,0.0,0.0,0.0,34.76525122160551,-11.97459789239578
243,-36.00968409751452,58.80032653007494,1.4633326850146018,0.000115274791513853,-1.6588840612286049e-06,-1.0944247969310594e-05,-6.034680333222298e-06,3.1797553799207956e-08,-0.00013076193124383906,2.99367040312859e-05,0.0,0.0,0.0,-1.5354884417741939,-34.47419149928982
244,-35.99394102727462,-0.01574307023990329,2.1246738948257473,0.00013691827759854114,-2.3853718791322365e-06,-2.738259501866569e-06,-8.490176667486082e-06,-1.1474940648376064e-07,-0.00011403527438602623,-3.5047020361389514e-06,0.0,0.0,0.0,5.8294866868058675,-41.82343336382421
245,-35.991551811033275,-0.0023892162413474693,2.2198318237484327,6.211210186490845e-05,5.700520988138891e-06,-1.5837146736252805e-06,2.920589193600165e-06,-4.940133347088732e-06,-5.8145613555993236e-05,-2.4762028090208332e-06,0.0,0.0,0.0,16.60775616220941,-52.59931156079034
246,-25.150263504654404,-10.84128830637887,3.1513415997511096,-0.00017960116747595123,3.224196889783926e-05,9.314493913434307e-06,4.594854694062178e-06,-3.4487976194527703e-06,0.0001590952721404193,-3.208797927278795e-05,0.0,0.0,0.0,3.0464563629016275,-28.19670997620131
247,-35.96965195100294,10.819388446348535,1.7176400226394364,0.0001636591753422234,-6.036553652855048e-05,3.037120605606236e-06,-4.922686685837618e-06,-3.1949499953130844e-07,-8.181694363429415e-05,-5.104896562357908e-06,0.0,0.0,0.0,-4.512606569685461,-31.457059548055014
248,-35.96117076255004,-0.00848118845289747,2.6758282981332178,0.00011683327885969597,-1.578394417789397e-05,-3.714216085401456e-06,-9.850682098466734e-06,3.327138445906666e-06,-9.473585706842869e-05,1.0869473859642653e-05,0.0,0.0,0.0,3.6968959081117845,-39.65807361585356
249,-35.95233909545339,-0.008831667096654172,1.7317388185743345,-0.00012199049013683627,-3.600003688841724e-05,9.957604855753699e-06,6.836284481614996e-06,-4.126557075965348e-06,0.00014836649699034865,-1.4866671559587985e-05,0.0,0.0,0.0,3.347313736752796,-39.29964100883685
250,-35.950976668723165,-0.0013624267302247972,2.6331433761512484,7.641046164907905e-05,-3.073366626837881e-05,-3.6058382855974624e-07,-1.102187281887268e-06,2.006125713584217e-06,-4.01317475002827e-05,7.972913994791497e-06,0.0,0.0,0.0,10.540216280344085,-46.491207010383725
251,-35.950170105615854,-0.0008065631073108648,2.0553579396423745,-1.4422953482418066e-05,-2.4291340900539637e-05,-1.1667901501782874e-06,-3.7502262362210104e-07,-1.008909875916189e-06,2.44452507942583e-05,-3.4772667216742548e-06,0.0,0.0,0.0,4.223057998951099,-40.17320780753399
252,-35.9380211196732,-0.012148985942651791,1.7204632639494304,-1.7643245209253422e-05,1.8630371406036517e-05,3.6243064862467866e-06,2.2341621432886427e-06,4.736444312253632e-07,1.4250994116338234e-05,-3.4768979482180384e-06,0.0,0.0,0.0,-5.504495426016405,-30.43354378699222
253,18.636874150849252,-54.574895270522454,5.89553682442398,-1.2988581978179425e-05,-2.599594811991679e-05,5.30940828857851e-07,5.407056703710111e-06,1.0453854187332523e-06,2.437814575984021e-06,1.3916089063314985e-06,0.0,0.0,0.0,21.94046513069017,-3.303562808117254
254,-35.937011020637705,54.57388517148696,1.4764228738799008,6.774217085125933e-05,-3.842679778465197e-05,-5.257384272247534e-06,-1.3228793216413237e-06,-1.9829117036372634e-07,-2.1953573362765155e-05,1.236041509145025e-07,0.0,0.0,0.0,3.0374630728743917,-38.974474800361186
255,-35.93602551362932,-0.0009855070083837347,1.4943380445189383,-6.276888291734117e-05,-3.7862496816920554e-05,1.2641101531499221e-05,1.2764135348675154e-06,4.386052951840282e-06,7.832587360034893e-05,7.476913310711097e-08,0.0,0.0,0.0,-3.772608437978507,-32.16341314848183
256,-35.935406663621215,-0.000618850008105909,1.8902269030793684,0.00020255724948303744,-2.2236237114281465e-05,-9.410018348199323e-06,2.1596878072571712e-06,-2.7496701569124093e-07,-0.00016370446848412712,9.97482523068527e-06,0.0,0.0,0.0,10.175709761452683,-46.111135491145454
257,-35.92767748653909,-0.007729177082126171,2.746454153269431,6.328949508827009e-05,-2.0695127349590337e-05,-1.2110198392145666e-06,-2.708842197662875e-06,-9.38893548203118e-08,-8.140969258185748e-05,2.1230767062618838e-05,0.0,0.0,0.0,7.977450157154287,-43.9051060453842
258,-35.92018077967155,-0.007496706867542002,2.2779277765446015,-2.0983501269444815e-05,-7.455765244746004e-06,-3.975363865871273e-07,2.1543376806931747e-06,-2.5299307942223265e-06,1.7550883610439882e-05,1.5599911760588725e-05,0.0,0.0,0.0,-5.657306521747357,-30.262878196323545
259,-35.9171770365661,-0.003003743105445267,1.3779385002908642,-7.362360057605599e-05,1.8292611390968716e-05,1.0879133679572717e-05,1.0356087996044039e-05,-3.3377765804813025e-06,4.7175576717961576e-05,-1.683863145629516e-05,0.0,0.0,0.0,9.858832193836063,-45.77600213380333
260,-28.35919843833564,-7.557978598230463,3.0045626902263622,1.0040582064219095e-05,-1.7602550216100354e-05,5.111098835039463e-06,-1.252258617068236e-05,2.6470723241550642e-06,-1.6950203407972708e-05,1.8028761440191943e-05,0.0,0.0,0.0,3.757670755644283,-32.11685794615479
261,-35.90678772547351,7.547589287137868,2.8726382392568253,1.0710731743523993e-05,-1.2717965498509898e-06,-5.481439471016758e-06,1.3543148320138698e-05,-2.862712070901552e-06,1.574396668679867e-05,8.91569707661688e-06,0.0,0.0,0.0,1.2555139345996804,-37.162340957668924
262,-35.89414200100297,-0.012645724470534248,2.109043417379629,-5.612992643566628e-06,3.923292278473767e-05,1.2523314756318626e-06,-1.1000136987959763e-06,3.3891119540028353e-07,-1.9397252147612676e-05,-7.462898642174309e-06,0.0,0.0,0.0,5.353358210499597,-41.24750746251089
263,-1.6398858426669083,-34.25425615833606,4.705810781532433,-8.108944874907209e-06,1.4655254725326472e-05,-2.9870600175979645e-06,-2.506080346798001e-06,1.5023194867291867e-06,-2.1805688126264045e-05,1.6322491172005016e-05,0.0,0.0,0.0,17.983268613200053,-19.62315152815898
264,-35.867971397931726,34.22808555526481,1.9514716197207203,8.812298333271684e-06,-6.812909509879006e-06,-3.3900686207399833e-06,7.033816570967133e-06,-2.5720849635476467e-07,-3.568138661158571e-05,2.196487879935205e-05,0.0,0.0,0.0,3.848294226824924,-39.71625729417711
265,-35.86016850600656,-0.0078028919251664774,2.0812994473006303,-0.00014401802853392098,-2.35692523364861e-06,7.095406921189817e-06,-4.382270063274518e-06,-1.405606751943289e-06,0.0001425777051089483,-1.7981420738166776e-05,0.0,0.0,0.0,4.4170341784497165,-40.27718221331698
266,-35.854019633639965,-0.00614887236659456,1.4432640361593156,0.0001035797059860677,-1.420909143279303e-05,-2.0344652317261236e-06,-2.007244634505412e-06,1.7931815361870579e-06,-7.851674598313707e-05,3.849251088539063e-06,0.0,0.0,0.0,-9.465760898469526,-26.388271189761767
267,-35.85397512963648,-4.4504003483325505e-05,1.3118367248274505,-5.6510528728237475e-05,7.679560663387264e-06,-3.35758828673427e-06,-9.837595596806636e-06,3.574946355678829e-06,7.277458919041635e-05,-1.3514972245332046e-05,0.0,0.0,0.0,10.911928766713224,-46.765904704761056
268,-35.84796253716749,-0.006012592468987776,1.50237465447688,-0.00013832124291446313,-2.0737744115262302e-05,8.830603266396508e-06,-5.458026938853777e-06,-2.569372756673627e-06,0.00015912045081911685,-1.2443959915842129e-05,0.0,0.0,0.0,2.8386119800507013,-38.686562937925636
269,-35.83819367376516,-0.009768863402332073,1.6559811678641,-6.479215140497985e-05,3.8763033711752826e-05,8.275538332880306e-06,3.850659036963577e-06,-4.360521936684972e-06,1.9060852427088548e-05,-1.0885947649086347e-05,0.0,0.0,0.0,-4.612354367396323,-31.225829217831354
270,7.619876686824268,-43.45807036058943,5.270157793649439,-0.00020113933914878146,-1.1991241048114887e-05,1.0260777742854277e-05,-1.2022208188966488e-06,4.1756832604746e-06,0.00020196774300806908,-2.5452226221744922e-05,0.0,0.0,0.0,18.213467036343765,-10.593566968696269
271,-35.81530543069873,43.435182117523,2.2653587106599624,-2.4205338006622057e-05,1.545686003190383e-05,-2.9360055160687626e-07,5.485941070304534e-06,-1.4767031648616619e-06,-5.71300945928499e-06,1.3116921637745804e-05,0.0,0.0,0.0,1.5690071496240117,-37.384314951394295
272,-35.7476531683026,-0.06765226239613042,1.2596457360244853,-8.963975671250068e-05,2.81116908138479e-05,-3.332798961849792e-06,-2.987009342092506e-07,3.00891540487222e-07,6.12713006162835e-05,-9.331015755620342e-06,0.0,0.0,0.0,1.4424029321855265,-37.19004318209873
273,-35.643817062149566,-0.1038361061530324,2.4455404882332425,-4.4627786896178634e-05,-6.192293743101374e-06,3.6770176320699566e-06,2.7379373026548137e-06,2.2388714127942466e-07,6.298120397296714e-05,-1.1897225554946544e-05,0.0,0.0,0.0,11.811924594504717,-47.45574855939414
274,-35.73049622370748,0.08667916155791744,2.0231962654086426,-1.4525298186240931e-05,9.130940080037675e-06,-4.308578648304362e-06,-4.453418893213268e-06,2.6112856074973073e-06,1.820786928519169e-05,-1.8463338591345746e-07,0.0,0.0,0.0,12.858733043484573,-48.58923574535791
275,-35.70211219915367,-0.02838402455381228,1.5973100812515266,5.946730332251349e-05,9.976923522891923e-06,-6.0936059980282176e-06,7.472221174253946e-06,-2.78534787279041e-06,-5.497537699916677e-05,1.0439317438937223e-05,0.0,0.0,0.0,0.70686896040637,-36.409004660994626
276,-35.696893753525956,-0.0052184456277117874,1.8628528713974175,0.00020162663124567715,3.7485983876983653e-06,-1.6812351858547236e-05,9.085623515758812e-07,8.426517143847456e-07,-0.00021341881143399632,1.6307046994512575e-05,0.0,0.0,0.0,4.50194582033396,-40.19883277618732
277,-14.797660534908244,-20.899233218617713,3.269076220093428,3.55818005439712e-05,-1.4733865406846292e-05,-9.832556874950216e-07,5.122978880223172e-06,-1.2116800425718277e-06,-1.8468343398581055e-05,-5.118909196966115e-06,0.0,0.0,0.0,5.246432022582083,-20.044092746216016
278,-35.684017662665674,20.88635712775743,1.4023052613682792,-6.601193709432351e-06,-1.5650590288185384e-05,3.5647015489137512e-06,-7.229579685130716e-06,-2.124287698013032e-06,-2.8570182228904173e-05,2.9402725543192787e-05,0.0,0.0,0.0,-6.0541725332351435,-29.629817921024017
279,-35.67719578076452,-0.0068218819011569565,1.590152327266312,9.509956554487609e-05,7.632425062631398e-06,-7.382772418768058e-06,1.0656982671441995e-05,-6.215177000142361e-06,-0.00011124711586418812,7.749696891323765e-06,0.0,0.0,0.0,16.048455960352804,-51.72564803472221
280,-33.531701201148756,-2.145494579615761,1.9399752978746028,-4.057736671114753e-06,-4.2237853991267116e-05,5.276304575210777e-06,-1.170142024431442e-05,1.1248568864679481e-06,4.292509346726092e-05,-1.718753704693654e-06,0.0,0.0,0.0,3.0902500624954454,-36.621940874134516
281,50.05858463509726,-83.59028583624603,7.571045231549723,-2.109711868536479e-06,3.8237184525335977e-05,-2.2138944846816777e-06,3.181709095301244e-06,9.055393077900958e-07,-5.3622181932055923e-05,4.4532132168484395e-06,0.0,0.0,0.0,65.19194627642156,-15.13335047318215
282,-35.643899415166686,85.70248405026395,2.243946637818121,-0.00010205321839529269,9.899471946184235e-06,-4.804194974061815e-07,-4.616995296302662e-06,2.6270267517430196e-06,9.384952249824607e-05,5.090067919155672e-06,0.0,0.0,0.0,10.412244717016831,-46.056148447639444
283,-35.62797217699558,-0.015927238171112634,2.0146759008768993,2.3496296459368793e-05,-1.1213915314556289e-05,-1.1723368132571244e-05,4.4794210030119075e-06,-3.08736525363347e-06,-1.0152753638692502e-05,6.685267184280974e-07,0.0,0.0,0.0,7.035884740700957,-42.66384938453837
284,-35.618494154882114,-0.009478022113459161,0.8780256584307913,-4.4471964587788904e-05,9.674398473880075e-06,8.470561846357638e-06,-9.79902439102176e-06,2.194142176651162e-06,3.305015582100168e-05,2.9226158044792783e-06,0.0,0.0,0.0,-10.336800957847661,-25.281695237919596
285,-35.61458052875827,-0.003913626123850378,2.015884938522174,-0.000222229920222361,2.952464781946773e-05,6.7696009639767185e-06,-9.367111212021939e-06,3.3718311816732446e-06,0.00016999223064928515,2.495978536742882e-06,0.0,0.0,0.0,15.560350322330885,-51.174911408346865
286,-6.995852271002674,-28.618728257755592,4.392147448931274,-7.49188502264797e-05,-3.257977270987311e-05,1.198923335589408e-05,-7.458922008041213e-06,3.219806276766324e-06,0.00011694621141877803,-2.2526810706580136e-05,0.0,0.0,0.0,25.6511542367309,-32.647001178628976
287,-35.60483969161359,28.608987420610916,1.5916575823050354,0.00017073884493212788,9.753713774429684e-07,-5.066181451213181e-06,-4.440636854674551e-06,1.1048349828901571e-06,-0.00012972201221650437,-5.300828885168585e-06,0.0,0.0,0.0,4.245997319213107,-39.85086530021858
288,-35.60473995699304,-9.973462054801985e-05,2.164698069176942,-0.00010638075523528023,-3.9926998469663744e-05,9.128389757126487e-06,2.4449125453074316e-06,1.9075557022921186e-06,0.0001259534221613734,6.983444134078809e-07,0.0,0.0,0.0,6.1699859639037795,-41.7747197457677
